,MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Weekend
537,2025-01-23 09:00:00,167.0,2025-01-23,9,Thursday,4,False
538,2025-01-23 10:00:00,151.27,2025-01-23,10,Thursday,4,False
539,2025-01-23 11:00:00,148.4,2025-01-23,11,Thursday,4,False
540,2025-01-23 12:00:00,142.94,2025-01-23,12,Thursday,4,False
541,2025-01-23 13:00:00,144.94,2025-01-23,13,Thursday,4,False
542,2025-01-23 14:00:00,152.2,2025-01-23,14,Thursday,4,False
543,2025-01-23 15:00:00,169.15,2025-01-23,15,Thursday,4,False
544,2025-01-23 16:00:00,182.3,2025-01-23,16,Thursday,4,False
545,2025-01-23 17:00:00,185.97,2025-01-23,17,Thursday,4,False
546,2025-01-23 18:00:00,177.42,2025-01-23,18,Thursday,4,False
547,2025-01-23 19:00:00,172.44,2025-01-23,19,Thursday,4,False
548,2025-01-23 20:00:00,175.3,2025-01-23,20,Thursday,4,False
549,2025-01-23 21:00:00,144.0,2025-01-23,21,Thursday,4,False
550,2025-01-23 22:00:00,141.8,2025-01-23,22,Thursday,4,False
551,2025-01-23 23:00:00,121.9,2025-01-23,23,Thursday,4,False
552,2025-01-24 00:00:00,115.41,2025-01-24,0,Friday,4,False
553,2025-01-24 01:00:00,106.75,2025-01-24,1,Friday,4,False
554,2025-01-24 02:00:00,102.3,2025-01-24,2,Friday,4,False
555,2025-01-24 03:00:00,101.11,2025-01-24,3,Friday,4,False
556,2025-01-24 04:00:00,108.34,2025-01-24,4,Friday,4,False
557,2025-01-24 05:00:00,129.64,2025-01-24,5,Friday,4,False
558,2025-01-24 06:00:00,155.0,2025-01-24,6,Friday,4,False
559,2025-01-24 07:00:00,170.0,2025-01-24,7,Friday,4,False
560,2025-01-24 08:00:00,160.95,2025-01-24,8,Friday,4,False
561,2025-01-24 09:00:00,146.83,2025-01-24,9,Friday,4,False
562,2025-01-24 10:00:00,142.28,2025-01-24,10,Friday,4,False
563,2025-01-24 11:00:00,131.54,2025-01-24,11,Friday,4,False
564,2025-01-24 12:00:00,127.94,2025-01-24,12,Friday,4,False
565,2025-01-24 13:00:00,125.5,2025-01-24,13,Friday,4,False
566,2025-01-24 14:00:00,130.57,2025-01-24,14,Friday,4,False
567,2025-01-24 15:00:00,145.8,2025-01-24,15,Friday,4,False
568,2025-01-24 16:00:00,170.0,2025-01-24,16,Friday,4,False
569,2025-01-24 17:00:00,173.13,2025-01-24,17,Friday,4,False
570,2025-01-24 18:00:00,167.78,2025-01-24,18,Friday,4,False
571,2025-01-24 19:00:00,164.23,2025-01-24,19,Friday,4,False
572,2025-01-24 20:00:00,154.34,2025-01-24,20,Friday,4,False
573,2025-01-24 21:00:00,144.23,2025-01-24,21,Friday,4,False
574,2025-01-24 22:00:00,138.86,2025-01-24,22,Friday,4,False
575,2025-01-24 23:00:00,131.37,2025-01-24,23,Friday,4,False
576,2025-01-25 00:00:00,109.28,2025-01-25,0,Saturday,4,True
577,2025-01-25 01:00:00,102.87,2025-01-25,1,Saturday,4,True
578,2025-01-25 02:00:00,91.73,2025-01-25,2,Saturday,4,True
579,2025-01-25 03:00:00,88.55,2025-01-25,3,Saturday,4,True
580,2025-01-25 04:00:00,90.58,2025-01-25,4,Saturday,4,True
581,2025-01-25 05:00:00,98.71,2025-01-25,5,Saturday,4,True
582,2025-01-25 06:00:00,112.12,2025-01-25,6,Saturday,4,True
583,2025-01-25 07:00:00,123.96,2025-01-25,7,Saturday,4,True
584,2025-01-25 08:00:00,110.28,2025-01-25,8,Saturday,4,True
585,2025-01-25 09:00:00,107.53,2025-01-25,9,Saturday,4,True
586,2025-01-25 10:00:00,96.16,2025-01-25,10,Saturday,4,True
587,2025-01-25 11:00:00,90.54,2025-01-25,11,Saturday,4,True
588,2025-01-25 12:00:00,87.22,2025-01-25,12,Saturday,4,True
589,2025-01-25 13:00:00,85.75,2025-01-25,13,Saturday,4,True
590,2025-01-25 14:00:00,99.32,2025-01-25,14,Saturday,4,True
591,2025-01-25 15:00:00,119.27,2025-01-25,15,Saturday,4,True
592,2025-01-25 16:00:00,151.71,2025-01-25,16,Saturday,4,True
593,2025-01-25 17:00:00,156.43,2025-01-25,17,Saturday,4,True
594,2025-01-25 18:00:00,158.05,2025-01-25,18,Saturday,4,True
595,2025-01-25 19:00:00,156.79,2025-01-25,19,Saturday,4,True
596,2025-01-25 20:00:00,149.29,2025-01-25,20,Saturday,4,True
597,2025-01-25 21:00:00,143.77,2025-01-25,21,Saturday,4,True
598,2025-01-25 22:00:00,137.5,2025-01-25,22,Saturday,4,True
599,2025-01-25 23:00:00,125.29,2025-01-25,23,Saturday,4,True
600,2025-01-26 00:00:00,131.89,2025-01-26,0,Sunday,4,True
601,2025-01-26 01:00:00,120.49,2025-01-26,1,Sunday,4,True
602,2025-01-26 02:00:00,118.41,2025-01-26,2,Sunday,4,True
603,2025-01-26 03:00:00,111.91,2025-01-26,3,Sunday,4,True
604,2025-01-26 04:00:00,112.54,2025-01-26,4,Sunday,4,True
605,2025-01-26 05:00:00,114.54,2025-01-26,5,Sunday,4,True
606,2025-01-26 06:00:00,116.68,2025-01-26,6,Sunday,4,True
607,2025-01-26 07:00:00,124.06,2025-01-26,7,Sunday,4,True
608,2025-01-26 08:00:00,132.82,2025-01-26,8,Sunday,4,True
609,2025-01-26 09:00:00,130.35,2025-01-26,9,Sunday,4,True
610,2025-01-26 10:00:00,112.58,2025-01-26,10,Sunday,4,True
611,2025-01-26 11:00:00,104.64,2025-01-26,11,Sunday,4,True
612,2025-01-26 12:00:00,97.76,2025-01-26,12,Sunday,4,True
613,2025-01-26 13:00:00,95.75,2025-01-26,13,Sunday,4,True
614,2025-01-26 14:00:00,112.79,2025-01-26,14,Sunday,4,True
615,2025-01-26 15:00:00,121.56,2025-01-26,15,Sunday,4,True
616,2025-01-26 16:00:00,136.41,2025-01-26,16,Sunday,4,True
617,2025-01-26 17:00:00,144.58,2025-01-26,17,Sunday,4,True
618,2025-01-26 18:00:00,132.57,2025-01-26,18,Sunday,4,True
619,2025-01-26 19:00:00,134.04,2025-01-26,19,Sunday,4,True
620,2025-01-26 20:00:00,126.1,2025-01-26,20,Sunday,4,True
621,2025-01-26 21:00:00,116.81,2025-01-26,21,Sunday,4,True
622,2025-01-26 22:00:00,97.69,2025-01-26,22,Sunday,4,True
623,2025-01-26 23:00:00,78.52,2025-01-26,23,Sunday,4,True
624,2025-01-27 00:00:00,60.36,2025-01-27,0,Monday,5,False
625,2025-01-27 01:00:00,55.81,2025-01-27,1,Monday,5,False
626,2025-01-27 02:00:00,41.52,2025-01-27,2,Monday,5,False
627,2025-01-27 03:00:00,29.41,2025-01-27,3,Monday,5,False
628,2025-01-27 04:00:00,44.65,2025-01-27,4,Monday,5,False
629,2025-01-27 05:00:00,102.75,2025-01-27,5,Monday,5,False
630,2025-01-27 06:00:00,141.2,2025-01-27,6,Monday,5,False
631,2025-01-27 07:00:00,170.14,2025-01-27,7,Monday,5,False
632,2025-01-27 08:00:00,159.3,2025-01-27,8,Monday,5,False
633,2025-01-27 09:00:00,131.13,2025-01-27,9,Monday,5,False
634,2025-01-27 10:00:00,101.25,2025-01-27,10,Monday,5,False
635,2025-01-27 11:00:00,96.95,2025-01-27,11,Monday,5,False
636,2025-01-27 12:00:00,86.21,2025-01-27,12,Monday,5,False
637,2025-01-27 13:00:00,105.03,2025-01-27,13,Monday,5,False
638,2025-01-27 14:00:00,129.77,2025-01-27,14,Monday,5,False
639,2025-01-27 15:00:00,146.88,2025-01-27,15,Monday,5,False
640,2025-01-27 16:00:00,173.53,2025-01-27,16,Monday,5,False
641,2025-01-27 17:00:00,170.57,2025-01-27,17,Monday,5,False
642,2025-01-27 18:00:00,171.49,2025-01-27,18,Monday,5,False
643,2025-01-27 19:00:00,170.0,2025-01-27,19,Monday,5,False
644,2025-01-27 20:00:00,153.0,2025-01-27,20,Monday,5,False
645,2025-01-27 21:00:00,130.68,2025-01-27,21,Monday,5,False
646,2025-01-27 22:00:00,119.27,2025-01-27,22,Monday,5,False
647,2025-01-27 23:00:00,99.23,2025-01-27,23,Monday,5,False
648,2025-01-28 00:00:00,95.52,2025-01-28,0,Tuesday,5,False
649,2025-01-28 01:00:00,78.71,2025-01-28,1,Tuesday,5,False
650,2025-01-28 02:00:00,87.38,2025-01-28,2,Tuesday,5,False
651,2025-01-28 03:00:00,81.15,2025-01-28,3,Tuesday,5,False
652,2025-01-28 04:00:00,80.47,2025-01-28,4,Tuesday,5,False
653,2025-01-28 05:00:00,112.63,2025-01-28,5,Tuesday,5,False
654,2025-01-28 06:00:00,139.1,2025-01-28,6,Tuesday,5,False
655,2025-01-28 07:00:00,138.23,2025-01-28,7,Tuesday,5,False
656,2025-01-28 08:00:00,139.38,2025-01-28,8,Tuesday,5,False
657,2025-01-28 09:00:00,124.06,2025-01-28,9,Tuesday,5,False
658,2025-01-28 10:00:00,131.95,2025-01-28,10,Tuesday,5,False
659,2025-01-28 11:00:00,126.62,2025-01-28,11,Tuesday,5,False
660,2025-01-28 12:00:00,123.26,2025-01-28,12,Tuesday,5,False
661,2025-01-28 13:00:00,128.09,2025-01-28,13,Tuesday,5,False
662,2025-01-28 14:00:00,132.62,2025-01-28,14,Tuesday,5,False
663,2025-01-28 15:00:00,123.22,2025-01-28,15,Tuesday,5,False
664,2025-01-28 16:00:00,141.99,2025-01-28,16,Tuesday,5,False
665,2025-01-28 17:00:00,142.91,2025-01-28,17,Tuesday,5,False
666,2025-01-28 18:00:00,148.4,2025-01-28,18,Tuesday,5,False
667,2025-01-28 19:00:00,139.82,2025-01-28,19,Tuesday,5,False
668,2025-01-28 20:00:00,140.45,2025-01-28,20,Tuesday,5,False
669,2025-01-28 21:00:00,114.39,2025-01-28,21,Tuesday,5,False
670,2025-01-28 22:00:00,116.54,2025-01-28,22,Tuesday,5,False
671,2025-01-28 23:00:00,98.4,2025-01-28,23,Tuesday,5,False
672,2025-01-29 00:00:00,98.78,2025-01-29,0,Wednesday,5,False
673,2025-01-29 01:00:00,90.76,2025-01-29,1,Wednesday,5,False
674,2025-01-29 02:00:00,84.74,2025-01-29,2,Wednesday,5,False
675,2025-01-29 03:00:00,85.48,2025-01-29,3,Wednesday,5,False
676,2025-01-29 04:00:00,90.66,2025-01-29,4,Wednesday,5,False
677,2025-01-29 05:00:00,112.36,2025-01-29,5,Wednesday,5,False
678,2025-01-29 06:00:00,143.47,2025-01-29,6,Wednesday,5,False
679,2025-01-29 07:00:00,160.0,2025-01-29,7,Wednesday,5,False
680,2025-01-29 08:00:00,146.54,2025-01-29,8,Wednesday,5,False
681,2025-01-29 09:00:00,137.68,2025-01-29,9,Wednesday,5,False
682,2025-01-29 10:00:00,112.08,2025-01-29,10,Wednesday,5,False
683,2025-01-29 11:00:00,94.34,2025-01-29,11,Wednesday,5,False
684,2025-01-29 12:00:00,86.41,2025-01-29,12,Wednesday,5,False
685,2025-01-29 13:00:00,86.72,2025-01-29,13,Wednesday,5,False
686,2025-01-29 14:00:00,98.19,2025-01-29,14,Wednesday,5,False
687,2025-01-29 15:00:00,130.37,2025-01-29,15,Wednesday,5,False
688,2025-01-29 16:00:00,161.14,2025-01-29,16,Wednesday,5,False
689,2025-01-29 17:00:00,165.94,2025-01-29,17,Wednesday,5,False
690,2025-01-29 18:00:00,158.37,2025-01-29,18,Wednesday,5,False
691,2025-01-29 19:00:00,158.4,2025-01-29,19,Wednesday,5,False
692,2025-01-29 20:00:00,146.42,2025-01-29,20,Wednesday,5,False
693,2025-01-29 21:00:00,135.04,2025-01-29,21,Wednesday,5,False
694,2025-01-29 22:00:00,122.16,2025-01-29,22,Wednesday,5,False
695,2025-01-29 23:00:00,103.02,2025-01-29,23,Wednesday,5,False
696,2025-01-30 00:00:00,102.8,2025-01-30,0,Thursday,5,False
697,2025-01-30 01:00:00,102.05,2025-01-30,1,Thursday,5,False
698,2025-01-30 02:00:00,99.44,2025-01-30,2,Thursday,5,False
699,2025-01-30 03:00:00,102.57,2025-01-30,3,Thursday,5,False
700,2025-01-30 04:00:00,102.33,2025-01-30,4,Thursday,5,False
701,2025-01-30 05:00:00,114.54,2025-01-30,5,Thursday,5,False
702,2025-01-30 06:00:00,145.43,2025-01-30,6,Thursday,5,False
703,2025-01-30 07:00:00,154.63,2025-01-30,7,Thursday,5,False
704,2025-01-30 08:00:00,160.3,2025-01-30,8,Thursday,5,False
705,2025-01-30 09:00:00,151.87,2025-01-30,9,Thursday,5,False
706,2025-01-30 10:00:00,132.69,2025-01-30,10,Thursday,5,False
707,2025-01-30 11:00:00,123.25,2025-01-30,11,Thursday,5,False
708,2025-01-30 12:00:00,112.69,2025-01-30,12,Thursday,5,False
709,2025-01-30 13:00:00,113.3,2025-01-30,13,Thursday,5,False
710,2025-01-30 14:00:00,130.03,2025-01-30,14,Thursday,5,False
711,2025-01-30 15:00:00,153.25,2025-01-30,15,Thursday,5,False
712,2025-01-30 16:00:00,160.72,2025-01-30,16,Thursday,5,False
713,2025-01-30 17:00:00,175.12,2025-01-30,17,Thursday,5,False
714,2025-01-30 18:00:00,171.6,2025-01-30,18,Thursday,5,False
715,2025-01-30 19:00:00,161.28,2025-01-30,19,Thursday,5,False
716,2025-01-30 20:00:00,151.45,2025-01-30,20,Thursday,5,False
717,2025-01-30 21:00:00,135.14,2025-01-30,21,Thursday,5,False
718,2025-01-30 22:00:00,126.96,2025-01-30,22,Thursday,5,False
719,2025-01-30 23:00:00,120.2,2025-01-30,23,Thursday,5,False
720,2025-01-31 00:00:00,120.0,2025-01-31,0,Friday,5,False
721,2025-01-31 01:00:00,117.53,2025-01-31,1,Friday,5,False
722,2025-01-31 02:00:00,114.09,2025-01-31,2,Friday,5,False
723,2025-01-31 03:00:00,114.58,2025-01-31,3,Friday,5,False
724,2025-01-31 04:00:00,117.4,2025-01-31,4,Friday,5,False
725,2025-01-31 05:00:00,121.87,2025-01-31,5,Friday,5,False
726,2025-01-31 06:00:00,148.61,2025-01-31,6,Friday,5,False
727,2025-01-31 07:00:00,160.09,2025-01-31,7,Friday,5,False
728,2025-01-31 08:00:00,163.7,2025-01-31,8,Friday,5,False
729,2025-01-31 09:00:00,154.82,2025-01-31,9,Friday,5,False
730,2025-01-31 10:00:00,130.1,2025-01-31,10,Friday,5,False
731,2025-01-31 11:00:00,126.2,2025-01-31,11,Friday,5,False
732,2025-01-31 12:00:00,120.06,2025-01-31,12,Friday,5,False
733,2025-01-31 13:00:00,121.19,2025-01-31,13,Friday,5,False
734,2025-01-31 14:00:00,120.07,2025-01-31,14,Friday,5,False
735,2025-01-31 15:00:00,153.66,2025-01-31,15,Friday,5,False
736,2025-01-31 16:00:00,167.5,2025-01-31,16,Friday,5,False
737,2025-01-31 17:00:00,180.0,2025-01-31,17,Friday,5,False
738,2025-01-31 18:00:00,184.48,2025-01-31,18,Friday,5,False
739,2025-01-31 19:00:00,178.99,2025-01-31,19,Friday,5,False
740,2025-01-31 20:00:00,162.66,2025-01-31,20,Friday,5,False
741,2025-01-31 21:00:00,152.7,2025-01-31,21,Friday,5,False
742,2025-01-31 22:00:00,149.0,2025-01-31,22,Friday,5,False
743,2025-01-31 23:00:00,133.52,2025-01-31,23,Friday,5,False
744,2025-02-01 00:00:00,138.47,2025-02-01,0,Saturday,5,True
745,2025-02-01 01:00:00,130.57,2025-02-01,1,Saturday,5,True
746,2025-02-01 02:00:00,125.14,2025-02-01,2,Saturday,5,True
747,2025-02-01 03:00:00,119.3,2025-02-01,3,Saturday,5,True
748,2025-02-01 04:00:00,120.06,2025-02-01,4,Saturday,5,True
